route_name_list,lon,lat,datetime,type_list,status_list,current_edge_list,direction_angle_list,matched_rider_cnt,OrgPickup_cnt,reposition_recommend_cnt,reposition_recommend_and_accept_cnt,reposition_recommend_but_reject_cnt,matching_rate,unmatched_rider_cnt,total_revenue,total_revenue_added_by_reposition
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:15:45,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:15:50,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:15:55,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:00,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:05,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:10,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:15,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:20,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:25,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:30,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:35,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:40,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:45,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:50,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:16:55,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:00,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:05,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:10,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:15,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:20,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:25,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:30,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:35,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:40,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:45,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:50,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:17:55,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:00,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:05,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:10,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:15,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:20,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:25,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:30,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:35,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:40,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:45,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:50,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:18:55,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:19:00,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:19:05,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:19:10,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:19:15,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:19:20,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:19:25,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28_meeting_point,-73.9521805,40.7730268,2016/3/5 17:19:30,point,display,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:05,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:10,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:15,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:20,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:25,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:30,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:35,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:40,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:45,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:50,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:48:55,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:00,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:05,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:10,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:15,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:20,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:25,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:30,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:35,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:40,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:45,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:50,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:49:55,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:00,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:05,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:10,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:15,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:20,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:25,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:30,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:35,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:40,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:45,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:50,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:50:55,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:00,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:05,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:10,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:15,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:20,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:25,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:30,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:35,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:40,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:45,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:50,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:51:55,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:52:00,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:52:05,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:52:10,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:52:15,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:52:20,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:52:25,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:52:30,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 18:52:35,rider,wait,"[42438509, 42438509]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521805,40.7730268,2016/3/5 17:19:35,rider,onboard,"[42438509, 42452956]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95210416666666,40.77313221666667,2016/3/5 17:19:40,rider,onboard,"[42438509, 42452956]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95202783333333,40.77323763333333,2016/3/5 17:19:45,rider,onboard,"[42438509, 42452956]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9519515,40.773343049999994,2016/3/5 17:19:50,rider,onboard,"[42438509, 42452956]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95187516666667,40.773448466666665,2016/3/5 17:19:55,rider,onboard,"[42438509, 42452956]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95179883333333,40.773553883333335,2016/3/5 17:20:00,rider,onboard,"[42438509, 42452956]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9517225,40.7736593,2016/3/5 17:20:05,rider,onboard,"[42438509, 42452956]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9517225,40.7736593,2016/3/5 17:20:10,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9519602,40.77375997,2016/3/5 17:20:15,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9521979,40.77386064,2016/3/5 17:20:20,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9524356,40.77396131,2016/3/5 17:20:25,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9526733,40.77406198,2016/3/5 17:20:30,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.952911,40.77416265,2016/3/5 17:20:35,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9531487,40.77426332,2016/3/5 17:20:40,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9533864,40.774363990000005,2016/3/5 17:20:45,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9536241,40.77446466,2016/3/5 17:20:50,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9538618,40.77456533,2016/3/5 17:20:55,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9540995,40.774666,2016/3/5 17:21:00,rider,onboard,"[42452956, 42443029]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9540995,40.774666,2016/3/5 17:21:05,rider,onboard,"[42443029, 42450025]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95521885,40.77512945,2016/3/5 17:21:10,rider,onboard,"[42443029, 42450025]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9563382,40.7755929,2016/3/5 17:21:15,rider,onboard,"[42443029, 42450025]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9563382,40.7755929,2016/3/5 17:21:20,rider,onboard,"[42450025, 42447115]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95665364,40.77572794,2016/3/5 17:21:25,rider,onboard,"[42450025, 42447115]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95696908000001,40.77586298,2016/3/5 17:21:30,rider,onboard,"[42450025, 42447115]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95728452,40.77599802,2016/3/5 17:21:35,rider,onboard,"[42450025, 42447115]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95759996000001,40.77613306,2016/3/5 17:21:40,rider,onboard,"[42450025, 42447115]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9579154,40.7762681,2016/3/5 17:21:45,rider,onboard,"[42450025, 42447115]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9579154,40.7762681,2016/3/5 17:21:50,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95804259166667,40.77632245833334,2016/3/5 17:21:55,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95816978333333,40.77637681666667,2016/3/5 17:22:00,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.958296975,40.776431175,2016/3/5 17:22:05,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95842416666667,40.776485533333336,2016/3/5 17:22:10,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95855135833334,40.77653989166667,2016/3/5 17:22:15,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95867855,40.77659425,2016/3/5 17:22:20,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95880574166667,40.77664860833333,2016/3/5 17:22:25,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95893293333333,40.77670296666667,2016/3/5 17:22:30,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95906012500001,40.776757325000005,2016/3/5 17:22:35,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95918731666667,40.776811683333335,2016/3/5 17:22:40,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95931450833334,40.776866041666665,2016/3/5 17:22:45,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9594417,40.7769204,2016/3/5 17:22:50,rider,onboard,"[42447115, 42452954]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9594417,40.7769204,2016/3/5 17:22:55,rider,onboard,"[42452954, 596776095]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95947753333333,40.776935550000005,2016/3/5 17:23:00,rider,onboard,"[42452954, 596776095]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95951336666667,40.7769507,2016/3/5 17:23:05,rider,onboard,"[42452954, 596776095]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9595492,40.776965849999996,2016/3/5 17:23:10,rider,onboard,"[42452954, 596776095]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95958503333333,40.776981,2016/3/5 17:23:15,rider,onboard,"[42452954, 596776095]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.95962086666667,40.77699615,2016/3/5 17:23:20,rider,onboard,"[42452954, 596776095]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9596567,40.7770113,2016/3/5 17:23:25,rider,onboard,"[42452954, 596776095]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9596567,40.7770113,2016/3/5 17:23:30,rider,onboard,"[596776095, 42446026]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96041155,40.7773234,2016/3/5 17:23:35,rider,onboard,"[596776095, 42446026]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9611664,40.7776355,2016/3/5 17:23:40,rider,onboard,"[596776095, 42446026]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.9611664,40.7776355,2016/3/5 17:23:45,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96124242857142,40.77766770952381,2016/3/5 17:23:50,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96131845714285,40.77769991904762,2016/3/5 17:23:55,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96139448571428,40.77773212857143,2016/3/5 17:24:00,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96147051428571,40.77776433809524,2016/3/5 17:24:05,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96154654285714,40.77779654761905,2016/3/5 17:24:10,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96162257142856,40.777828757142856,2016/3/5 17:24:15,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96169859999999,40.777860966666665,2016/3/5 17:24:20,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96177462857142,40.777893176190474,2016/3/5 17:24:25,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96185065714285,40.77792538571428,2016/3/5 17:24:30,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96192668571427,40.77795759523809,2016/3/5 17:24:35,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96200271428572,40.77798980476191,2016/3/5 17:24:40,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_28,-73.96207874285714,40.77802201428572,2016/3/5 17:24:45,rider,onboard,"[42446026, 42452951]",151.0,39,29,10,5,5,0.78,11,1497.883,212.433
