route_name_list,lon,lat,datetime,type_list,status_list,matched_entity_id_list,direction_angle_list
1_32_192_rider_49,114.0311536,22.5269849,2016-11-1 08:00:05,rider,wait,driver_22,0.0
1_32_192_rider_49,114.0311536,22.5269849,2016-11-1 08:00:10,rider,wait,driver_22,0.0
1_32_192_rider_49,114.0311536,22.5269849,2016-11-1 08:00:15,rider,wait,driver_22,0.0
1_32_192_rider_49,114.0311536,22.5269849,2016-11-1 08:00:20,rider,wait,driver_22,0.0
1_32_192_rider_49,114.0311536,22.5269849,2016-11-1 08:00:25,rider,wait,driver_22,0.0
1_32_192_rider_49,114.0311536,22.5269849,2016-11-1 08:00:30,rider,onboard,driver_22,121.0
1_32_192_rider_49,114.03120916666666,22.526954333333332,2016-11-1 08:00:35,rider,onboard,driver_22,121.0
1_32_192_rider_49,114.03126473333333,22.526923766666666,2016-11-1 08:00:40,rider,onboard,driver_22,121.0
1_32_192_rider_49,114.0313203,22.5268932,2016-11-1 08:00:45,rider,onboard,driver_22,121.0
1_32_192_rider_49,114.03137586666666,22.526862633333334,2016-11-1 08:00:50,rider,onboard,driver_22,121.0
1_32_192_rider_49,114.03143143333332,22.526832066666667,2016-11-1 08:00:55,rider,onboard,driver_22,121.0
1_32_192_rider_49,114.031487,22.5268015,2016-11-1 08:01:00,rider,onboard,driver_22,121.0
1_32_192_rider_49,114.03151826666667,22.5268151,2016-11-1 08:01:05,rider,onboard,driver_22,65.0
1_32_192_rider_49,114.03154953333333,22.5268287,2016-11-1 08:01:10,rider,onboard,driver_22,65.0
1_32_192_rider_49,114.0315808,22.5268423,2016-11-1 08:01:15,rider,onboard,driver_22,65.0
1_32_192_rider_49,114.03161206666667,22.5268559,2016-11-1 08:01:20,rider,onboard,driver_22,65.0
1_32_192_rider_49,114.03164333333334,22.5268695,2016-11-1 08:01:25,rider,onboard,driver_22,65.0
1_32_192_rider_49,114.0316746,22.5268831,2016-11-1 08:01:30,rider,onboard,driver_22,65.0
1_32_192_rider_49,114.03182378333334,22.52738443333333,2016-11-1 08:01:35,rider,onboard,driver_22,15.0
1_32_192_rider_49,114.03197296666667,22.527885766666667,2016-11-1 08:01:40,rider,onboard,driver_22,15.0
1_32_192_rider_49,114.03212214999999,22.5283871,2016-11-1 08:01:45,rider,onboard,driver_22,15.0
1_32_192_rider_49,114.03227133333333,22.528888433333332,2016-11-1 08:01:50,rider,onboard,driver_22,15.0
1_32_192_rider_49,114.03242051666666,22.529389766666668,2016-11-1 08:01:55,rider,onboard,driver_22,15.0
1_32_192_rider_49,114.0325697,22.5298911,2016-11-1 08:02:00,rider,onboard,driver_22,15.0
1_32_192_rider_49,114.03270856666666,22.529898333333335,2016-11-1 08:02:05,rider,onboard,driver_22,87.0
1_32_192_rider_49,114.03284743333333,22.529905566666667,2016-11-1 08:02:10,rider,onboard,driver_22,87.0
1_32_192_rider_49,114.0329863,22.529912799999998,2016-11-1 08:02:15,rider,onboard,driver_22,87.0
1_32_192_rider_49,114.03312516666666,22.529920033333333,2016-11-1 08:02:20,rider,onboard,driver_22,87.0
1_32_192_rider_49,114.03326403333332,22.529927266666668,2016-11-1 08:02:25,rider,onboard,driver_22,87.0
1_32_192_rider_49_meeting_point,114.0311536,22.5269849,2016-11-01 08:00:00,point,display,driver_22,0.0
1_32_192_rider_49_meeting_point,114.0311536,22.5269849,2016-11-01 08:00:05,point,display,driver_22,0.0
1_32_192_rider_49_meeting_point,114.0311536,22.5269849,2016-11-01 08:00:10,point,display,driver_22,0.0
1_32_192_rider_49_meeting_point,114.0311536,22.5269849,2016-11-01 08:00:15,point,display,driver_22,0.0
1_32_192_rider_49_meeting_point,114.0311536,22.5269849,2016-11-01 08:00:20,point,display,driver_22,0.0
1_32_192_rider_49_meeting_point,114.0311536,22.5269849,2016-11-01 08:00:25,point,display,driver_22,0.0
1_32_192_rider_49_meeting_point,114.0311536,22.5269849,2016-11-01 08:00:30,point,display,driver_22,0.0
driver_0,114.1352596,22.5495671,2016-11-01 08:00:00,driver,cruise,,179.0
driver_0,114.13526046666667,22.549483666666667,2016-11-01 08:00:05,driver,cruise,,179.0
driver_0,114.13526133333333,22.549400233333333,2016-11-01 08:00:10,driver,cruise,,179.0
driver_0,114.1352622,22.5493168,2016-11-01 08:00:15,driver,cruise,,179.0
driver_0,114.13526306666667,22.549233366666666,2016-11-01 08:00:20,driver,cruise,,179.0
driver_0,114.13526393333333,22.549149933333332,2016-11-01 08:00:25,driver,cruise,,179.0
driver_0,114.1352648,22.5490665,2016-11-01 08:00:30,driver,cruise,,179.0
driver_0,114.13528193333333,22.549003149999997,2016-11-01 08:00:35,driver,cruise,,166.0
driver_0,114.13529906666666,22.5489398,2016-11-01 08:00:40,driver,cruise,,166.0
driver_0,114.1353162,22.54887645,2016-11-01 08:00:45,driver,cruise,,166.0
driver_0,114.13533333333334,22.5488131,2016-11-01 08:00:50,driver,cruise,,166.0
driver_0,114.13535046666667,22.54874975,2016-11-01 08:00:55,driver,cruise,,166.0
driver_0,114.1353676,22.5486864,2016-11-01 08:01:00,driver,cruise,,166.0
driver_0,114.13532908333333,22.54862775,2016-11-01 08:01:05,driver,cruise,,211.0
driver_0,114.13529056666667,22.5485691,2016-11-01 08:01:10,driver,cruise,,211.0
driver_0,114.13525204999999,22.548510450000002,2016-11-01 08:01:15,driver,cruise,,211.0
driver_0,114.13521353333333,22.5484518,2016-11-01 08:01:20,driver,cruise,,211.0
driver_0,114.13517501666666,22.54839315,2016-11-01 08:01:25,driver,cruise,,211.0
driver_0,114.1351365,22.5483345,2016-11-01 08:01:30,driver,cruise,,211.0
driver_0,114.1349543,22.548112666666665,2016-11-01 08:01:35,driver,cruise,,217.0
driver_0,114.1347721,22.547890833333334,2016-11-01 08:01:40,driver,cruise,,217.0
driver_0,114.13458990000001,22.547669,2016-11-01 08:01:45,driver,cruise,,217.0
driver_0,114.1344077,22.547447166666664,2016-11-01 08:01:50,driver,cruise,,217.0
driver_0,114.1342255,22.547225333333333,2016-11-01 08:01:55,driver,cruise,,217.0
driver_0,114.1340433,22.5470035,2016-11-01 08:02:00,driver,cruise,,217.0
driver_0,114.1337058,22.546793333333333,2016-11-01 08:02:05,driver,cruise,,236.0
driver_0,114.1333683,22.546583166666665,2016-11-01 08:02:10,driver,cruise,,236.0
driver_0,114.1330308,22.546373,2016-11-01 08:02:15,driver,cruise,,236.0
driver_0,114.1326933,22.546162833333334,2016-11-01 08:02:20,driver,cruise,,236.0
driver_0,114.1323558,22.545952666666665,2016-11-01 08:02:25,driver,cruise,,236.0
driver_1,114.0659735,22.5184623,2016-11-01 08:00:00,driver,cruise,,356.0
driver_1,114.06596601666666,22.51856885,2016-11-01 08:00:05,driver,cruise,,356.0
driver_1,114.06595853333333,22.5186754,2016-11-01 08:00:10,driver,cruise,,356.0
driver_1,114.06595105,22.518781949999997,2016-11-01 08:00:15,driver,cruise,,356.0
driver_1,114.06594356666668,22.5188885,2016-11-01 08:00:20,driver,cruise,,356.0
driver_1,114.06593608333334,22.51899505,2016-11-01 08:00:25,driver,cruise,,356.0
driver_1,114.0659286,22.5191016,2016-11-01 08:00:30,driver,cruise,,356.0
driver_1,114.06616883333334,22.519138233333333,2016-11-01 08:00:35,driver,cruise,,81.0
driver_1,114.06640906666667,22.519174866666667,2016-11-01 08:00:40,driver,cruise,,81.0
driver_1,114.0666493,22.519211499999997,2016-11-01 08:00:45,driver,cruise,,81.0
driver_1,114.06688953333334,22.51924813333333,2016-11-01 08:00:50,driver,cruise,,81.0
driver_1,114.06712976666667,22.519284766666665,2016-11-01 08:00:55,driver,cruise,,81.0
driver_1,114.06737,22.5193214,2016-11-01 08:01:00,driver,cruise,,81.0
driver_1,114.06724211666666,22.519311583333334,2016-11-01 08:01:05,driver,cruise,,265.0
driver_1,114.06711423333333,22.519301766666665,2016-11-01 08:01:10,driver,cruise,,265.0
driver_1,114.06698635000001,22.51929195,2016-11-01 08:01:15,driver,cruise,,265.0
driver_1,114.06685846666667,22.519282133333334,2016-11-01 08:01:20,driver,cruise,,265.0
driver_1,114.06673058333334,22.519272316666665,2016-11-01 08:01:25,driver,cruise,,265.0
driver_1,114.0666027,22.5192625,2016-11-01 08:01:30,driver,cruise,,265.0
driver_1,114.06648416666667,22.519248616666665,2016-11-01 08:01:35,driver,cruise,,263.0
driver_1,114.06636563333333,22.519234733333334,2016-11-01 08:01:40,driver,cruise,,263.0
driver_1,114.0662471,22.51922085,2016-11-01 08:01:45,driver,cruise,,263.0
driver_1,114.06612856666668,22.519206966666665,2016-11-01 08:01:50,driver,cruise,,263.0
driver_1,114.06601003333334,22.519193083333334,2016-11-01 08:01:55,driver,cruise,,263.0
driver_1,114.0658915,22.5191792,2016-11-01 08:02:00,driver,cruise,,263.0
driver_1,114.06555311666668,22.5191435,2016-11-01 08:02:05,driver,cruise,,263.0
driver_1,114.06521473333333,22.5191078,2016-11-01 08:02:10,driver,cruise,,263.0
driver_1,114.06487635,22.519072100000002,2016-11-01 08:02:15,driver,cruise,,263.0
driver_1,114.06453796666668,22.5190364,2016-11-01 08:02:20,driver,cruise,,263.0
driver_1,114.06419958333333,22.5190007,2016-11-01 08:02:25,driver,cruise,,263.0
driver_2,113.9018367,22.5600173,2016-11-01 08:00:00,driver,cruise,,137.0
driver_2,113.90215318333334,22.559703616666667,2016-11-01 08:00:05,driver,cruise,,137.0
driver_2,113.90246966666668,22.559389933333332,2016-11-01 08:00:10,driver,cruise,,137.0
driver_2,113.90278615,22.559076249999997,2016-11-01 08:00:15,driver,cruise,,137.0
driver_2,113.90310263333333,22.558762566666665,2016-11-01 08:00:20,driver,cruise,,137.0
driver_2,113.90341911666667,22.558448883333334,2016-11-01 08:00:25,driver,cruise,,137.0
driver_2,113.9037356,22.5581352,2016-11-01 08:00:30,driver,cruise,,137.0
driver_2,113.90399301666667,22.557883883333332,2016-11-01 08:00:35,driver,cruise,,137.0
driver_2,113.90425043333333,22.557632566666665,2016-11-01 08:00:40,driver,cruise,,137.0
driver_2,113.90450785,22.55738125,2016-11-01 08:00:45,driver,cruise,,137.0
driver_2,113.90476526666667,22.557129933333332,2016-11-01 08:00:50,driver,cruise,,137.0
driver_2,113.90502268333333,22.556878616666665,2016-11-01 08:00:55,driver,cruise,,137.0
driver_2,113.9052801,22.5566273,2016-11-01 08:01:00,driver,cruise,,137.0
driver_2,113.90567013333333,22.556912533333332,2016-11-01 08:01:05,driver,cruise,,52.0
driver_2,113.90606016666666,22.557197766666665,2016-11-01 08:01:10,driver,cruise,,52.0
driver_2,113.9064502,22.557482999999998,2016-11-01 08:01:15,driver,cruise,,52.0
driver_2,113.90684023333334,22.557768233333334,2016-11-01 08:01:20,driver,cruise,,52.0
driver_2,113.90723026666667,22.558053466666667,2016-11-01 08:01:25,driver,cruise,,52.0
driver_2,113.9076203,22.5583387,2016-11-01 08:01:30,driver,cruise,,52.0
driver_2,113.90812221666667,22.558705766666666,2016-11-01 08:01:35,driver,cruise,,52.0
driver_2,113.90862413333333,22.55907283333333,2016-11-01 08:01:40,driver,cruise,,52.0
driver_2,113.90912605,22.5594399,2016-11-01 08:01:45,driver,cruise,,52.0
driver_2,113.90962796666668,22.559806966666667,2016-11-01 08:01:50,driver,cruise,,52.0
driver_2,113.91012988333334,22.560174033333332,2016-11-01 08:01:55,driver,cruise,,52.0
driver_2,113.9106318,22.5605411,2016-11-01 08:02:00,driver,cruise,,52.0
driver_2,113.91065385,22.56055143333333,2016-11-01 08:02:05,driver,cruise,,63.0
driver_2,113.9106759,22.560561766666666,2016-11-01 08:02:10,driver,cruise,,63.0
driver_2,113.91069795,22.5605721,2016-11-01 08:02:15,driver,cruise,,63.0
driver_2,113.91072,22.560582433333334,2016-11-01 08:02:20,driver,cruise,,63.0
driver_2,113.91074205,22.560592766666666,2016-11-01 08:02:25,driver,cruise,,63.0
driver_3,114.1195411,22.535969,2016-11-01 08:00:00,driver,onboard,1_32_192_rider_22,298.0
driver_3,114.11923661666667,22.536116383333336,2016-11-01 08:00:05,driver,onboard,1_32_192_rider_22,298.0
driver_3,114.11893213333333,22.536263766666668,2016-11-01 08:00:10,driver,onboard,1_32_192_rider_22,298.0
driver_3,114.11862765000001,22.53641115,2016-11-01 08:00:15,driver,onboard,1_32_192_rider_22,298.0
driver_3,114.11832316666667,22.536558533333334,2016-11-01 08:00:20,driver,onboard,1_32_192_rider_22,298.0
driver_3,114.11801868333333,22.53670591666667,2016-11-01 08:00:25,driver,onboard,1_32_192_rider_22,298.0
driver_3,114.1177142,22.5368533,2016-11-01 08:00:30,driver,onboard,1_32_192_rider_22,298.0
driver_3,114.11808649999999,22.537100566666666,2016-11-01 08:00:35,driver,onboard,1_32_192_rider_22,54.0
driver_3,114.1184588,22.537347833333335,2016-11-01 08:00:40,driver,onboard,1_32_192_rider_22,54.0
driver_3,114.1188311,22.5375951,2016-11-01 08:00:45,driver,onboard,1_32_192_rider_22,54.0
driver_3,114.11920339999999,22.537842366666666,2016-11-01 08:00:50,driver,onboard,1_32_192_rider_22,54.0
driver_3,114.1195757,22.538089633333335,2016-11-01 08:00:55,driver,onboard,1_32_192_rider_22,54.0
driver_3,114.119948,22.5383369,2016-11-01 08:01:00,driver,onboard,1_32_192_rider_22,54.0
driver_3,114.12178433333332,22.53942006666667,2016-11-01 08:01:05,driver,onboard,1_32_192_rider_22,57.0
driver_3,114.12362066666667,22.540503233333332,2016-11-01 08:01:10,driver,onboard,1_32_192_rider_22,57.0
driver_3,114.125457,22.5415864,2016-11-01 08:01:15,driver,onboard,1_32_192_rider_22,57.0
driver_3,114.12729333333333,22.542669566666667,2016-11-01 08:01:20,driver,onboard,1_32_192_rider_22,57.0
driver_3,114.12912966666667,22.54375273333333,2016-11-01 08:01:25,driver,onboard,1_32_192_rider_22,57.0
driver_3,114.130966,22.5448359,2016-11-01 08:01:30,driver,onboard,1_32_192_rider_22,57.0
driver_3,114.13171295000001,22.54541265,2016-11-01 08:01:35,driver,onboard,1_32_192_rider_22,50.0
driver_3,114.1324599,22.5459894,2016-11-01 08:01:40,driver,onboard,1_32_192_rider_22,50.0
driver_3,114.13320685,22.54656615,2016-11-01 08:01:45,driver,onboard,1_32_192_rider_22,50.0
driver_3,114.1339538,22.5471429,2016-11-01 08:01:50,driver,onboard,1_32_192_rider_22,50.0
driver_3,114.13470075000001,22.54771965,2016-11-01 08:01:55,driver,onboard,1_32_192_rider_22,50.0
driver_3,114.1354477,22.5482964,2016-11-01 08:02:00,driver,onboard,1_32_192_rider_22,50.0
driver_3,114.13571986666666,22.548716483333337,2016-11-01 08:02:05,driver,onboard,1_32_192_rider_22,31.0
driver_3,114.13599203333334,22.549136566666668,2016-11-01 08:02:10,driver,onboard,1_32_192_rider_22,31.0
driver_3,114.1362642,22.54955665,2016-11-01 08:02:15,driver,onboard,1_32_192_rider_22,31.0
driver_3,114.13653636666666,22.549976733333335,2016-11-01 08:02:20,driver,onboard,1_32_192_rider_22,31.0
driver_3,114.13680853333334,22.55039681666667,2016-11-01 08:02:25,driver,onboard,1_32_192_rider_22,31.0
driver_4,113.9477691,22.5224209,2016-11-01 08:00:00,driver,cruise,,49.0
driver_4,113.94798943333333,22.52259816666667,2016-11-01 08:00:05,driver,cruise,,49.0
driver_4,113.94820976666666,22.522775433333333,2016-11-01 08:00:10,driver,cruise,,49.0
driver_4,113.9484301,22.522952699999998,2016-11-01 08:00:15,driver,cruise,,49.0
driver_4,113.94865043333334,22.523129966666666,2016-11-01 08:00:20,driver,cruise,,49.0
driver_4,113.94887076666667,22.523307233333334,2016-11-01 08:00:25,driver,cruise,,49.0
driver_4,113.9490911,22.5234845,2016-11-01 08:00:30,driver,cruise,,49.0
driver_4,113.94911108333334,22.523651949999998,2016-11-01 08:00:35,driver,cruise,,6.0
driver_4,113.94913106666667,22.5238194,2016-11-01 08:00:40,driver,cruise,,6.0
driver_4,113.94915105000001,22.52398685,2016-11-01 08:00:45,driver,cruise,,6.0
driver_4,113.94917103333334,22.5241543,2016-11-01 08:00:50,driver,cruise,,6.0
driver_4,113.94919101666667,22.524321750000002,2016-11-01 08:00:55,driver,cruise,,6.0
driver_4,113.949211,22.5244892,2016-11-01 08:01:00,driver,cruise,,6.0
driver_4,113.94926791666667,22.524893650000003,2016-11-01 08:01:05,driver,cruise,,7.0
driver_4,113.94932483333334,22.5252981,2016-11-01 08:01:10,driver,cruise,,7.0
driver_4,113.94938175,22.52570255,2016-11-01 08:01:15,driver,cruise,,7.0
driver_4,113.94943866666667,22.526107,2016-11-01 08:01:20,driver,cruise,,7.0
driver_4,113.94949558333333,22.52651145,2016-11-01 08:01:25,driver,cruise,,7.0
driver_4,113.9495525,22.5269159,2016-11-01 08:01:30,driver,cruise,,7.0
driver_4,113.94960883333333,22.527448216666667,2016-11-01 08:01:35,driver,cruise,,6.0
driver_4,113.94966516666666,22.527980533333334,2016-11-01 08:01:40,driver,cruise,,6.0
driver_4,113.9497215,22.52851285,2016-11-01 08:01:45,driver,cruise,,6.0
driver_4,113.94977783333333,22.529045166666666,2016-11-01 08:01:50,driver,cruise,,6.0
driver_4,113.94983416666666,22.529577483333334,2016-11-01 08:01:55,driver,cruise,,6.0
driver_4,113.9498905,22.5301098,2016-11-01 08:02:00,driver,cruise,,6.0
driver_4,113.94985886666666,22.53011935,2016-11-01 08:02:05,driver,cruise,,288.0
driver_4,113.94982723333332,22.5301289,2016-11-01 08:02:10,driver,cruise,,288.0
driver_4,113.94979559999999,22.530138450000003,2016-11-01 08:02:15,driver,cruise,,288.0
driver_4,113.94976396666667,22.530148,2016-11-01 08:02:20,driver,cruise,,288.0
driver_4,113.94973233333333,22.53015755,2016-11-01 08:02:25,driver,cruise,,288.0
driver_5,114.1089383,22.5569122,2016-11-01 08:00:00,driver,cruise,,228.0
driver_5,114.10882453333333,22.556818983333333,2016-11-01 08:00:05,driver,cruise,,228.0
driver_5,114.10871076666668,22.556725766666666,2016-11-01 08:00:10,driver,cruise,,228.0
driver_5,114.108597,22.55663255,2016-11-01 08:00:15,driver,cruise,,228.0
driver_5,114.10848323333333,22.556539333333333,2016-11-01 08:00:20,driver,cruise,,228.0
driver_5,114.10836946666667,22.556446116666667,2016-11-01 08:00:25,driver,cruise,,228.0
driver_5,114.1082557,22.5563529,2016-11-01 08:00:30,driver,cruise,,228.0
driver_5,114.10825625,22.556328933333333,2016-11-01 08:00:35,driver,cruise,,179.0
driver_5,114.1082568,22.556304966666666,2016-11-01 08:00:40,driver,cruise,,179.0
driver_5,114.10825735,22.556281,2016-11-01 08:00:45,driver,cruise,,179.0
driver_5,114.1082579,22.556257033333335,2016-11-01 08:00:50,driver,cruise,,179.0
driver_5,114.10825845000001,22.556233066666667,2016-11-01 08:00:55,driver,cruise,,179.0
driver_5,114.108259,22.5562091,2016-11-01 08:01:00,driver,cruise,,179.0
driver_5,114.10820925,22.556158333333332,2016-11-01 08:01:05,driver,cruise,,222.0
driver_5,114.1081595,22.556107566666668,2016-11-01 08:01:10,driver,cruise,,222.0
driver_5,114.10810975000001,22.5560568,2016-11-01 08:01:15,driver,cruise,,222.0
driver_5,114.10806000000001,22.556006033333333,2016-11-01 08:01:20,driver,cruise,,222.0
driver_5,114.10801025,22.55595526666667,2016-11-01 08:01:25,driver,cruise,,222.0
driver_5,114.1079605,22.5559045,2016-11-01 08:01:30,driver,cruise,,222.0
driver_5,114.10798411666667,22.555883350000002,2016-11-01 08:01:35,driver,cruise,,134.0
driver_5,114.10800773333334,22.5558622,2016-11-01 08:01:40,driver,cruise,,134.0
driver_5,114.10803135,22.555841049999998,2016-11-01 08:01:45,driver,cruise,,134.0
driver_5,114.10805496666667,22.5558199,2016-11-01 08:01:50,driver,cruise,,134.0
driver_5,114.10807858333334,22.55579875,2016-11-01 08:01:55,driver,cruise,,134.0
driver_5,114.1081022,22.5557776,2016-11-01 08:02:00,driver,cruise,,134.0
driver_5,114.10786610000001,22.555450999999998,2016-11-01 08:02:05,driver,cruise,,214.0
driver_5,114.10763,22.5551244,2016-11-01 08:02:10,driver,cruise,,214.0
driver_5,114.1073939,22.5547978,2016-11-01 08:02:15,driver,cruise,,214.0
driver_5,114.10715780000001,22.5544712,2016-11-01 08:02:20,driver,cruise,,214.0
driver_5,114.1069217,22.5541446,2016-11-01 08:02:25,driver,cruise,,214.0
driver_6,114.0657843,22.5202333,2016-11-01 08:00:00,driver,cruise,,174.0
driver_6,114.06578898333333,22.52018981666667,2016-11-01 08:00:05,driver,cruise,,174.0
driver_6,114.06579366666666,22.520146333333333,2016-11-01 08:00:10,driver,cruise,,174.0
driver_6,114.06579835,22.52010285,2016-11-01 08:00:15,driver,cruise,,174.0
driver_6,114.06580303333334,22.52005936666667,2016-11-01 08:00:20,driver,cruise,,174.0
driver_6,114.06580771666667,22.520015883333333,2016-11-01 08:00:25,driver,cruise,,174.0
driver_6,114.0658124,22.5199724,2016-11-01 08:00:30,driver,cruise,,174.0
driver_6,114.06582558333334,22.5198402,2016-11-01 08:00:35,driver,cruise,,175.0
driver_6,114.06583876666667,22.519708,2016-11-01 08:00:40,driver,cruise,,175.0
driver_6,114.06585195,22.5195758,2016-11-01 08:00:45,driver,cruise,,175.0
driver_6,114.06586513333333,22.5194436,2016-11-01 08:00:50,driver,cruise,,175.0
driver_6,114.06587831666667,22.5193114,2016-11-01 08:00:55,driver,cruise,,175.0
driver_6,114.0658915,22.5191792,2016-11-01 08:01:00,driver,cruise,,175.0
driver_6,114.06555311666668,22.5191435,2016-11-01 08:01:05,driver,cruise,,263.0
driver_6,114.06521473333333,22.5191078,2016-11-01 08:01:10,driver,cruise,,263.0
driver_6,114.06487635,22.519072100000002,2016-11-01 08:01:15,driver,cruise,,263.0
driver_6,114.06453796666668,22.5190364,2016-11-01 08:01:20,driver,cruise,,263.0
driver_6,114.06419958333333,22.5190007,2016-11-01 08:01:25,driver,cruise,,263.0
driver_6,114.0638612,22.518965,2016-11-01 08:01:30,driver,cruise,,263.0
driver_6,114.06378171666667,22.519004416666668,2016-11-01 08:01:35,driver,cruise,,298.0
driver_6,114.06370223333333,22.519043833333335,2016-11-01 08:01:40,driver,cruise,,298.0
driver_6,114.06362275000001,22.51908325,2016-11-01 08:01:45,driver,cruise,,298.0
driver_6,114.06354326666667,22.519122666666668,2016-11-01 08:01:50,driver,cruise,,298.0
driver_6,114.06346378333333,22.519162083333335,2016-11-01 08:01:55,driver,cruise,,298.0
driver_6,114.0633843,22.5192015,2016-11-01 08:02:00,driver,cruise,,298.0
driver_6,114.06337063333334,22.519212833333334,2016-11-01 08:02:05,driver,cruise,,312.0
driver_6,114.06335696666666,22.519224166666667,2016-11-01 08:02:10,driver,cruise,,312.0
driver_6,114.0633433,22.5192355,2016-11-01 08:02:15,driver,cruise,,312.0
driver_6,114.06332963333334,22.519246833333334,2016-11-01 08:02:20,driver,cruise,,312.0
driver_6,114.06331596666666,22.519258166666667,2016-11-01 08:02:25,driver,cruise,,312.0
driver_7,113.9834621,22.5537194,2016-11-01 08:00:00,driver,pickup,1_32_192_rider_28,64.0
driver_7,113.98446853333333,22.554164716666666,2016-11-01 08:00:05,driver,pickup,1_32_192_rider_28,64.0
driver_7,113.98547496666666,22.554610033333333,2016-11-01 08:00:10,driver,pickup,1_32_192_rider_28,64.0
driver_7,113.9864814,22.55505535,2016-11-01 08:00:15,driver,pickup,1_32_192_rider_28,64.0
driver_7,113.98748783333333,22.555500666666667,2016-11-01 08:00:20,driver,pickup,1_32_192_rider_28,64.0
driver_7,113.98849426666666,22.555945983333334,2016-11-01 08:00:25,driver,pickup,1_32_192_rider_28,64.0
driver_7,113.9895007,22.5563913,2016-11-01 08:00:30,driver,pickup,1_32_192_rider_28,64.0
driver_7,113.98966706666667,22.55643166666667,2016-11-01 08:00:35,driver,pickup,1_32_192_rider_28,75.0
driver_7,113.98983343333333,22.556472033333336,2016-11-01 08:00:40,driver,pickup,1_32_192_rider_28,75.0
driver_7,113.98999979999999,22.556512400000003,2016-11-01 08:00:45,driver,pickup,1_32_192_rider_28,75.0
driver_7,113.99016616666667,22.556552766666666,2016-11-01 08:00:50,driver,pickup,1_32_192_rider_28,75.0
driver_7,113.99033253333334,22.556593133333333,2016-11-01 08:00:55,driver,pickup,1_32_192_rider_28,75.0
driver_7,113.9904989,22.5566335,2016-11-01 08:01:00,driver,pickup,1_32_192_rider_28,75.0
driver_7,113.99081068333334,22.55672885,2016-11-01 08:01:05,driver,pickup,1_32_192_rider_28,72.0
driver_7,113.99112246666667,22.5568242,2016-11-01 08:01:10,driver,pickup,1_32_192_rider_28,72.0
driver_7,113.99143425,22.55691955,2016-11-01 08:01:15,driver,pickup,1_32_192_rider_28,72.0
driver_7,113.99174603333334,22.5570149,2016-11-01 08:01:20,driver,pickup,1_32_192_rider_28,72.0
driver_7,113.99205781666667,22.55711025,2016-11-01 08:01:25,driver,pickup,1_32_192_rider_28,72.0
driver_7,113.9923696,22.5572056,2016-11-01 08:01:30,driver,pickup,1_32_192_rider_28,72.0
driver_7,113.9928513,22.5570366,2016-11-01 08:01:35,driver,pickup,1_32_192_rider_28,111.0
driver_7,113.993333,22.5568676,2016-11-01 08:01:40,driver,pickup,1_32_192_rider_28,111.0
driver_7,113.9938147,22.556698599999997,2016-11-01 08:01:45,driver,pickup,1_32_192_rider_28,111.0
driver_7,113.9942964,22.556529599999998,2016-11-01 08:01:50,driver,pickup,1_32_192_rider_28,111.0
driver_7,113.9947781,22.556360599999998,2016-11-01 08:01:55,driver,pickup,1_32_192_rider_28,111.0
driver_7,113.9952598,22.5561916,2016-11-01 08:02:00,driver,pickup,1_32_192_rider_28,111.0
driver_7,113.99734801666666,22.556411349999998,2016-11-01 08:02:05,driver,pickup,1_32_192_rider_28,83.0
driver_7,113.99943623333333,22.556631099999997,2016-11-01 08:02:10,driver,pickup,1_32_192_rider_28,83.0
driver_7,114.00152445,22.556850849999996,2016-11-01 08:02:15,driver,pickup,1_32_192_rider_28,83.0
driver_7,114.00361266666667,22.5570706,2016-11-01 08:02:20,driver,pickup,1_32_192_rider_28,83.0
driver_7,114.00570088333333,22.55729035,2016-11-01 08:02:25,driver,pickup,1_32_192_rider_28,83.0
driver_8,114.0560985,22.5302283,2016-11-01 08:00:00,driver,pickup,1_32_192_rider_17,279.0
driver_8,114.05606235,22.53023375,2016-11-01 08:00:05,driver,pickup,1_32_192_rider_17,279.0
driver_8,114.0560262,22.5302392,2016-11-01 08:00:10,driver,pickup,1_32_192_rider_17,279.0
driver_8,114.05599005,22.53024465,2016-11-01 08:00:15,driver,pickup,1_32_192_rider_17,279.0
driver_8,114.0559539,22.5302501,2016-11-01 08:00:20,driver,pickup,1_32_192_rider_17,279.0
driver_8,114.05591775,22.53025555,2016-11-01 08:00:25,driver,pickup,1_32_192_rider_17,279.0
driver_8,114.0558816,22.530261,2016-11-01 08:00:30,driver,pickup,1_32_192_rider_17,279.0
driver_8,114.05587705,22.530254166666666,2016-11-01 08:00:35,driver,pickup,1_32_192_rider_17,212.0
driver_8,114.0558725,22.53024733333333,2016-11-01 08:00:40,driver,pickup,1_32_192_rider_17,212.0
driver_8,114.05586794999999,22.530240499999998,2016-11-01 08:00:45,driver,pickup,1_32_192_rider_17,212.0
driver_8,114.05586339999999,22.530233666666668,2016-11-01 08:00:50,driver,pickup,1_32_192_rider_17,212.0
driver_8,114.05585884999999,22.530226833333334,2016-11-01 08:00:55,driver,pickup,1_32_192_rider_17,212.0
driver_8,114.0558543,22.53022,2016-11-01 08:01:00,driver,pickup,1_32_192_rider_17,212.0
driver_8,114.05572351666666,22.529981066666668,2016-11-01 08:01:05,driver,pickup,1_32_192_rider_17,207.0
driver_8,114.05559273333333,22.529742133333333,2016-11-01 08:01:10,driver,pickup,1_32_192_rider_17,207.0
